0.33594	0.68372	0.28749
0.52015	0.73713	0.05298
0.16122	0.94661	0.055832
0.55057	0.18091	0.26608
0.82947	0.81961	0.4733
0.4568	0.28891	0.23084
0.18431	0.79528	0.05778
0.85696	0.9406	0.053302
0.95562	0.2979	0.56095
0.052043	0.097765	0.93301
0.49132	0.33417	0.060414
0.29479	0.92527	0.42143
0.95877	0.77529	0.7194
0.68342	0.49606	0.18961
0.52586	0.46385	0.18281
0.41709	0.40622	0.93614
0.62379	0.45358	0.30215
0.84503	0.17967	0.25611
0.081353	0.94946	0.63779
0.21862	0.60129	0.27295
0.42026	0.80899	0.28507
0.34303	0.70501	0.63294
0.11926	0.21875	0.95338
0.34685	0.058995	0.54186
0.27195	0.79747	0.91968
0.18547	0.05932	0.1878
0.82619	0.052879	0.31212
0.82383	0.36914	0.36513
0.37404	0.65863	0.05555
0.063416	0.47825	0.41824
0.53148	0.64086	0.44698
0.93678	0.63785	0.71539
0.93917	0.56372	0.48101
0.85385	0.8495	0.69695
0.39718	0.40587	0.4965
0.94265	0.35291	0.31997
0.39588	0.063697	0.86184
0.63599	0.05057	0.71306
0.79858	0.58781	0.69834
0.93967	0.85307	0.48718
0.95849	0.83034	0.85119
0.61855	0.17906	0.87623
0.93358	0.2518	0.34549
0.43993	0.94892	0.074957
0.1828	0.51123	0.62099
0.76561	0.6239	0.93672
0.48205	0.67355	0.9447
0.50025	0.70458	0.80515
0.070031	0.28528	0.20463
0.31355	0.7526	0.4253
0.93248	0.54259	0.060222
0.1782	0.48887	0.043109
0.3194	0.45723	0.60444
0.78295	0.27275	0.93861
0.32317	0.56981	0.79243
0.65271	0.68637	0.9589
0.93456	0.85486	0.62077
0.32715	0.090737	0.77482
0.95185	0.93604	0.75634
0.082347	0.5109	0.27849
0.5493	0.49006	0.058251
0.88572	0.27603	0.43958
0.71152	0.72255	0.84869
0.95045	0.15218	0.28103
0.18105	0.062341	0.44299
0.95166	0.15039	0.57643
0.71234	0.47032	0.93971
0.67083	0.37021	0.42311
0.85582	0.63712	0.48599
0.49061	0.57729	0.53955
0.79743	0.5408	0.82681
0.53389	0.19101	0.58077
0.053713	0.072994	0.4257
0.18764	0.82677	0.19903
0.33488	0.91171	0.95418
0.19292	0.065821	0.065634
0.56359	0.73962	0.53858
0.94327	0.56963	0.34013
0.55726	0.80929	0.29906
0.38503	0.15517	0.44182
0.24852	0.29899	0.64461
0.84185	0.49514	0.28769
0.61315	0.94541	0.93494
0.29721	0.80849	0.27209
0.48389	0.073503	0.49606
0.82627	0.88607	0.93905
0.19653	0.50801	0.78974
0.19784	0.78778	0.78866
0.59553	0.66171	0.85161
0.16179	0.067433	0.93806
0.84028	0.76712	0.1246
0.53814	0.14028	0.69483
0.75298	0.054787	0.45333
0.54427	0.30114	0.42229
0.63573	0.38975	0.07248
0.69179	0.51355	0.049535
0.059009	0.85421	0.22912
0.37842	0.81247	0.80875
0.30047	0.4737	0.25379
0.89559	0.94798	0.43709
0.94536	0.46414	0.4131
0.61929	0.35337	0.73231
0.79052	0.3294	0.81091
0.9312	0.81951	0.056425
0.69284	0.17136	0.25377
0.17267	0.50373	0.35291
0.93822	0.82983	0.34689
0.94864	0.047336	0.52903
0.056066	0.75789	0.14961
0.95418	0.29327	0.19141
0.45574	0.94784	0.44598
0.049922	0.94661	0.10331
0.066701	0.55002	0.067252
0.14984	0.64748	0.85121
0.31745	0.69436	0.82711
0.22186	0.19875	0.077308
0.64815	0.56721	0.93377
0.071264	0.38908	0.1899
0.58744	0.50881	0.84209
0.82069	0.82385	0.23995
0.040968	0.44904	0.84315
0.84555	0.32561	0.20417
0.92524	0.56815	0.80578
0.6098	0.60785	0.099794
0.4597	0.93654	0.94715
0.30775	0.29446	0.48132
0.32527	0.067991	0.052452
0.55707	0.4257	0.94818
0.36569	0.21072	0.82115
0.68956	0.83465	0.94649
0.56898	0.71087	0.69274
0.40554	0.57109	0.29881
0.045238	0.22396	0.85984
0.79565	0.80416	0.58622
0.16726	0.55225	0.48476
0.061346	0.61687	0.92953
0.9407	0.70094	0.84663
0.32088	0.31146	0.277
0.092379	0.94977	0.27706
0.69371	0.054746	0.55773
0.31088	0.81843	0.57091
0.061574	0.32617	0.75011
0.23761	0.43968	0.94705
0.21269	0.056625	0.56857
0.76022	0.54734	0.55085
0.84779	0.058253	0.59658
0.45506	0.47722	0.82242
0.54362	0.44568	0.42805
0.95539	0.59142	0.94179
0.062244	0.61988	0.50977
0.93112	0.44309	0.24887
0.94173	0.71746	0.43163
0.54037	0.25153	0.95219
0.82294	0.31692	0.56445
0.14922	0.23284	0.68538
0.20398	0.18521	0.22959
0.93608	0.92811	0.95761
0.068015	0.86256	0.38044
0.19603	0.8184	0.43534
0.94338	0.6767	0.15896
0.058736	0.6726	0.052465
0.33212	0.65315	0.94274
0.75401	0.056366	0.67304
0.74791	0.071912	0.053629
0.60627	0.057455	0.44015
0.74453	0.9361	0.045179
0.70573	0.25305	0.56457
0.5681	0.83902	0.61542
0.93609	0.92763	0.14481
0.1987	0.92743	0.93995
0.79907	0.76315	0.94016
0.69577	0.65983	0.71845
0.54134	0.35456	0.53664
0.35738	0.17112	0.29653
0.30688	0.80763	0.72272
0.94748	0.44115	0.55705
0.61106	0.057892	0.17866
0.76207	0.81033	0.063566
0.66143	0.84994	0.33347
0.94876	0.81309	0.20063
0.94155	0.45099	0.95121
0.9503	0.40492	0.73797
0.88753	0.21887	0.64685
0.91572	0.06209	0.060819
0.93421	0.082854	0.83199
0.80561	0.91958	0.1647
0.92278	0.19609	0.95485
0.68133	0.57633	0.79812
0.29702	0.54281	0.04885
0.96249	0.071844	0.93823
0.46044	0.066282	0.3638
0.46785	0.047812	0.64385
0.86319	0.20181	0.5262
0.061123	0.34583	0.93514
0.45649	0.066035	0.95314
0.68527	0.24532	0.044993
0.85639	0.71698	0.70023
0.05807	0.47552	0.56237
0.7084	0.95165	0.24449
0.65733	0.94306	0.59633
0.13491	0.30649	0.38734
0.24122	0.93094	0.69686
0.43266	0.60512	0.84485
0.94345	0.15972	0.73088
0.38994	0.84052	0.39863
0.17429	0.64107	0.59909
0.6795	0.83774	0.21171
0.57827	0.55662	0.64665
0.057614	0.56148	0.79301
0.25936	0.16665	0.4458
0.28268	0.65672	0.5151
0.052614	0.74103	0.31613
0.37187	0.23168	0.67512
0.54397	0.59001	0.75288
0.52594	0.36459	0.3131
0.6778	0.67799	0.044261
0.92663	0.37209	0.46496
0.67437	0.73115	0.62187
0.25217	0.1807	0.74476
0.92891	0.56482	0.21075
0.63246	0.60009	0.24399
0.48998	0.61669	0.18574
0.13876	0.62122	0.72717
0.27307	0.18355	0.58726
0.64807	0.94214	0.099528
0.67433	0.85337	0.67654
0.66884	0.16368	0.65346
0.28	0.5893	0.38392
0.85431	0.53552	0.93808
0.4754	0.84878	0.17842
0.69562	0.71648	0.16267
0.61109	0.26781	0.5002
0.34916	0.4581	0.38279
0.70187	0.43624	0.81626
0.43081	0.72875	0.18031
0.2027	0.64133	0.048848
0.81774	0.70576	0.23267
0.31637	0.05792	0.66675
0.51137	0.31628	0.64121
0.14708	0.1563	0.57327
0.19386	0.78743	0.31917
0.14462	0.41195	0.83499
0.17001	0.9431	0.39046
0.081684	0.06157	0.28187
0.28475	0.93286	0.82656
0.14792	0.70681	0.12778
0.92025	0.17112	0.15529
0.21581	0.57988	0.15291
0.21853	0.56166	0.92901
0.30275	0.74936	0.04786
0.36595	0.5177	0.94568
0.28408	0.44178	0.11771
0.55358	0.94178	0.19191
0.18682	0.81686	0.66023
0.24234	0.050442	0.84301
0.26256	0.69942	0.17439
0.62827	0.80241	0.79536
0.41973	0.13586	0.64697
0.3584	0.052643	0.30193
0.57749	0.16737	0.39091
0.59326	0.94608	0.71728
0.18102	0.93822	0.17801
0.69284	0.16874	0.9466
0.50246	0.84168	0.85969
0.54098	0.05873	0.81507
0.75736	0.95286	0.40193
0.55857	0.94841	0.53429
0.64909	0.17564	0.14194
0.05238	0.84583	0.68135
0.47929	0.59773	0.058462
0.40911	0.94096	0.84938
0.46955	0.38675	0.73806
0.9202	0.34599	0.054928
0.39382	0.32469	0.39195
0.41547	0.71651	0.51521
0.57337	0.75458	0.17832
0.74742	0.77804	0.71615
0.19886	0.38856	0.71075
0.81264	0.4517	0.60586
0.75099	0.85482	0.82609
0.33651	0.82356	0.15376
0.42827	0.06793	0.19129
0.31479	0.045327	0.42208
0.82628	0.16235	0.39713
0.78689	0.58796	0.15377
0.81408	0.14568	0.71658
0.051391	0.71191	0.75536
0.061351	0.072038	0.66173
0.06509	0.21253	0.45599
0.34771	0.22034	0.16907
0.68457	0.93868	0.80941
0	0	0
1	1	1
